video_name,label
D:\deepfakes\data\train\train_02\dfdc_train_part_2\aavyetamvt.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\lhvjzhjxdp.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ivohixhfpe.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qjwltbnstb.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\bmrogzgbqw.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\pooyjoentg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\wnnfxhrkpk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\tfpzjsytdd.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\zxtvtptusl.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\cvtzzjrlfa.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ufehtrprux.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\xivfssfypr.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\tdpedccagg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mllzkpgatp.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\pvtcrpqoet.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\fhsdyqtcja.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\unioedzrhy.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ljvkpxzwuu.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\oooirnmiwe.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\olurfjfbcf.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\iorisovmxr.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mymdvihnlj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\cnxccbjlct.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\hxnsftkdkg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\eoorgqcdxi.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\uzhujugirn.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\bbyosyhxzo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\sanfylabug.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\kdhkpacnfx.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\dfrkufxfpc.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mlznlqmcet.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qjrigaoqqi.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\anlpfbokfn.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\tdareickov.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\halvwiltfs.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qrizbzenzg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\inzwsvpsah.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\jegqwgnmql.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\phvpywaday.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\sgkzajvfmk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\tjgqkseyta.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\otddrufuae.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\wdvmvtxtea.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\hxuklgnuhr.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\bdqshjkpxd.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\vrfmupvimm.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\dtsdluvgmg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\rgglgyfbfk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\iafvtrwdna.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\fsdspdoysn.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\uqvxjfpwdo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\wkupdirefo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qlbkidgsow.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\zlqlajyayj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\zgxaihofif.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mbzgpdvbwo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ogaqkbajxk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\xouuqyrdyx.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\pvrbpkrrfk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\atcfypvdpu.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\talvyktmvw.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qsmfsqpryo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\cwxjlssagj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\gzsppugoek.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\dssvefhjok.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\wbmkzdqabg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\pksjrtzppp.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\japffgogpn.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\yvdqvdqcqj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ytycdntzvo.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\atlndbikhv.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\khoipuozlx.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\xmswsrpjcq.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\wuaoezxmdm.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\izrevxyfet.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mgzctjcgzz.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\afovojcvgh.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\dmpmeqiafv.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\fqsakjdayc.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\bwressutay.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\narybtqinj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\fhcootmxdq.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\enxrusfqzc.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\qjmsqyknsd.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\feurfvmagm.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\sncbbupkok.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\xgcumxdjyg.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\goussttfgt.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\bznkogdxxi.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\axdvnynpjj.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\zpvsselkos.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\xdssolqmxa.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\fsbjrmyfdv.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\nvlcncbghk.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\eqpakjgyae.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\vggkehvpvt.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\vzrgckofjv.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\mpeqnueqgc.mp4,1
D:\deepfakes\data\train\train_02\dfdc_train_part_2\ywrnasfhxi.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vngueqqcmz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ieblyetiob.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dnrpknwija.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zznanrtksj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vdwoazrodt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\znnqbkpanr.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lkazyduuwz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ldefmlfcdg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\khmeblwrds.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wjsbijgijx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\amexfpxjzt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bxctteujhv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\riljfrtubt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bwrtykzswp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eldndygyuj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zxmbqubekj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yjkiocvhko.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\otrustcycj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nnregnyxcq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cvwbvedicl.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dnugrjawlu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nulqhgmnir.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nyfwigdxrh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mqxnnpvsgc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wmnwendqoj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yuimrvtija.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dzbtmzyupz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ueqlgnkiiz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wzrwsreyep.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\utjrtrmbrt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nhknkdzana.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\afnxnrrqsj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pejjmegtvd.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jtkslktcjw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dwdsqjvuch.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kdmuuxmmpp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ixihznhwqr.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qjvehghyvb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cchevvfwpu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mibjsxichk.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mrvtxwjvny.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ijykzqouhx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fgakmywupb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ycklqgnxkb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\aglalfjfer.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nvbuidyove.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\iuoembbpmf.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\etndujkuoe.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\whcpszkhls.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pqbyjmgmrk.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wbxpuymxoa.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ozibrtbhar.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dnhdqryijq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lkdbtxjusm.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\getnufqfhq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jzkwdaddjj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cxwfakmhui.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tbowpmcrot.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dbrepbwbuu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ffulcrvbzg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fdwswcptlx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xgcotkynac.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yvkcsvebfj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dmspiciqdb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rjxdjiaefw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qjyfljeaxy.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rqhmtjhudb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xmnvivqjps.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\isimeplgmv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qjwamqdiph.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cehhbxagyt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rjsmlstaaq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jvvlwjmfyn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wkffpbgghy.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cpxlfotfyz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fpwtdlbnte.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ztcfohxgym.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wcstfjyucj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gbvpnqitbh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wtroauoykb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zqyhebqeno.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pdooagkgdl.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eqklxbzhmu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\edmrdlwfbp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\clkgvdosxe.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qspdmgpzkn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qtpjpxvhfg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rqzuikccfv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pkjhgyadnk.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gqtztlohkv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ddghapcesx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kttbhknmtp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xxxrnkdsso.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jlfgxphhzt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nqjrsrnvhh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tszhgiauyc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wgkeydcvej.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zlvcfewxik.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lqbdnoglfj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vqwfgoiqen.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tfjrbekdbk.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\betxlrlfsv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tvrdritale.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nvvvzuhpes.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wdgzjksmht.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tyzdvdxmra.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vzzndvloxn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ydfrzhxhaf.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\osqyiendxp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kxfxwnpiqb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vycjvimbgl.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\enipqkwzqx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kubasdkleg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\trflljtoam.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\chprhivkyt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nlthgstqvc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xdjbvepdic.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rbtflalxmn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fcwarehzgq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\sjdepepazd.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fynwgopwky.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dbsfikupsn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qmdqgeienp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rvrlzxepiu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tlmhhkozpn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\islnawtqzq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vkkssrvejb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xxzxwyduww.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\campcpgvlt.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nomhiwvfvj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ggtodztkbr.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pxqdpfpmtl.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uneappholu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ovnbtfrvau.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cntwvadfii.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ompyqcitmj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\awlmfcjhxf.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\onkkwebcuf.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tgkgvebadw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lnfcvriupb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wtahejnbel.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hhmmgbgsdx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eggcbcoedw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wslxekjtyo.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xfmkawnodd.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ivdwcrytmz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qnxyumzeve.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gurzpxkvrb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\crcrqrsyik.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mdpdbaynzn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ablzpwqhcc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uigfkvrkvv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qcnjnwebtv.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mqtozuqgtz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hcmfxucsvn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hbdoyfcesz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xhldizmuqm.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zgvpbkobxe.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fsldzkimln.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qfxdehbmxh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uqmnkmtnzq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yrgkqjuxzp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tbffeacfev.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ihgiutlmbw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pyotdcocdp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tfrtdisjbp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nbuohbgntg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ilubksbtrs.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dxraevezxe.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bbwwbsccdf.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tatfpdvzoz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wkrdghadnr.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\llgvbjanwg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\upgoekpvep.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mvqkyeyrct.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\llkcftkuin.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rpxxslpjuq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fezxipxwsm.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gxhzqfiqni.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\netkxloawi.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mutcnezgfz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tejdkuljwn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gmfharjwig.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\unaaotirke.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fjiokipniq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lnftjpyahp.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vrcdeqaomc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nxbctyvkgg.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ktqdzqbzgm.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xehhtcrdes.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\iuqjoilxex.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rgbtqlxpxd.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mbaeoohgox.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ilkzwzcrnh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zsmxriemzh.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uyxcjhrvko.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\olamtmlblj.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\czrnayusig.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mbjcxbdgzn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ihcgbzhszd.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rafbnikdhw.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\glesxeslfn.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vwhairfgdx.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\coytfhjqcr.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eyguyqoyml.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\infnnslrwc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bhbnvkiwti.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\deczfkdrhz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uqzgyxstct.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rqwviepils.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\edquqwggla.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\sxsqzekmxc.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nlzfavdtdz.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xuutqiitvu.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\suiusgvsut.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\olvrdzyzhb.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kawjjcrooq.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gvztvkzyar.mp4,1
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tjieiokfcv.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\oyixebfpcl.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\qxbnmwwgzp.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\shclgsfxtj.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\rwnyguelho.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\wfrkjyusxh.mp4,1
D:\deepfakes\data\train\train_04\dfdc_train_part_4\wqwsvsngjw.mp4,1
